isbn,average_rating,ratings_count,work_text_reviews_count
62217070,3.92,23300,3128
1594486638,3.88,17102,2057
1400067669,3.99,18546,1462
7113803,3.86,21207,892
553575376,4.19,16330,737
038079487X,3.7,17853,610
449000621,3.9,22311,615
1455521310,4.03,14491,1580
60958340,4.18,14013,630
316037885,3.94,17128,575
593046315,4.34,16539,511
1595541209,3.91,16142,386
1600106951,4.41,19683,1138
1576751740,4.11,13531,1681
1857230213,3.76,16389,267
031235164X,4.21,25508,1467
140184937,3.94,15460,1177
140123206X,4.29,15625,686
316097543,4,16879,1277
515089931,4.47,16680,309
60278684,4.16,17938,317
1423340418,4.12,24148,578
99690608,4.06,16318,106
031262168X,3.54,17694,2243
149262344X,3.56,14571,4519
60004878,3.89,14275,2033
62004042,4.17,24203,1987
1439192812,4.04,14511,1228
842356290,4.41,16303,373
316097527,4.03,14434,1415
812979915,3.76,15888,1091
425259870,4.06,14167,1635
345348672,3.99,18594,273
718149866,3.65,17413,1280
62001035,3.87,28950,4592
1592407110,3.57,16604,1206
307350436,3.71,13206,916
140283358,3.94,14830,1308
385423608,4.34,15096,129
147670869X,4.03,14890,1393
1400065593,3.63,17002,2593
684859238,3.57,16074,1097
451219597,3.91,17489,982
60750863,4.3,16106,584
60734000,3.85,17706,2716
1439142009,3.46,13225,1852
62076108,4.3,26598,2238
1439187010,3.67,8516,1855
62318322,4.03,23695,1797
61914177,3.85,17271,856
044101173X,4.13,16484,482
345485777,3.94,18403,789
151189781,4.29,17192,178
395957753,4.2,18903,950
786834277,4.39,14811,144
1594486409,3.34,15769,2498
1250052386,4.32,29239,3112
553588370,4.2,23191,700
60766247,4.12,18279,605
747538352,4.19,14609,2231
1442406593,4.02,18438,648
006194436X,4.23,20480,560
778319059,3.57,17399,2610
515141666,4.13,23060,575
1442402008,3.87,24570,2473
802131808,3.99,5168,991
61906220,4.41,19122,1318
307738612,4.19,18809,1208
439568471,3.82,19171,978
60837055,4.02,16821,1486
765319233,4.2,16663,544
1481438867,4.01,20813,2566
671774670,3.67,17378,395
1501124374,3.8,16183,3113
553129198,3.84,17309,917
739437585,4.04,16205,224
345467515,4.05,16190,1188
765343266,4.32,21544,1084
451207793,3.86,16616,704
451233328,4.17,28656,2205
060961066X,4.26,16134,106
812974417,3.93,16637,1485
515128554,4.14,22274,502
440244498,4.26,25116,833
380792648,4.01,17425,613
375713751,3.3,15456,1554
1563897156,4.33,17930,289
1500453307,4.18,12969,4221
140286802,4.58,16474,720
689868235,3.92,26108,1276
743464664,3.9,17293,273
1606840592,3.94,24936,1581
451219244,3.96,18168,1191
61720852,3.78,20566,800
312934343,4.15,27311,969
151010986,3.99,15249,741
451197879,3.59,18479,598
425204049,3.92,17260,418
60845503,4.04,15362,633
688163181,4.03,16528,2462
613026667,4.24,17335,43
62267175,4.24,26188,1643
031608106X,4.1,18636,1999
525951059,3.94,17996,1560
440242916,4.11,16833,658
1430300612,3.86,14734,2900
1582406847,4.32,18655,652
61161535,3.9,13539,1473
425199584,3.75,18343,467
031632468X,3.13,16412,3146
1573227951,3.93,17604,1088
9797591514,3.84,12527,1441
60517123,4,14329,322
345497457,4.11,17351,209
045121577X,3.95,18125,1225
586062009,4.17,18462,446
60085495,3.87,14440,1001
375424474,3.97,14784,1130
573613052,4.13,16533,674
1591841666,3.83,15009,1127
618982507,3.66,18618,2585
9719234202,4.2,14481,508
1780481012,4.33,14303,254
312992629,4,16398,1469
1250001544,4.39,15137,2529
60930314,3.68,11735,939
805099247,4.32,24104,3507
60856262,4.29,17459,1787
425142485,3.6,18424,474
074329730X,3.97,13708,461
671004549,3.85,19131,445
552152161,4.04,16650,1075
553584529,4.16,17948,619
345418514,3.87,19867,241
671673688,3.88,18846,323
856761222,4.14,20473,133
61132233,4.01,22119,472
140045295,4.24,15502,1069
590554093,4.07,24511,386
1439171211,3.9,14300,859
1582344159,3.72,14645,621
802135587,4.1,13516,540
1250012899,4.37,22968,1506
7235801,3.93,12708,821
159038783X,4.03,19619,2185
553588184,4.19,24319,711
738713708,3.69,26116,2658
140549056,4.01,20639,1037
812993861,3.24,15414,2449
399154345,3.94,20698,879
1471110672,3.53,13407,2344
1608463869,3.93,17918,2564
316044776,3.66,14381,2069
930452895,4.24,16829,76
749934174,4.35,22149,815
375422714,4.07,19839,1000
60885459,3.88,24180,749
1848764561,3.52,15421,160
743294378,3.92,19942,1083
316881791,4.19,17045,803
031612852X,4.03,17189,1181
184724954X,4.11,16532,2125
684859734,3.98,21460,696
345548485,4.28,15133,1112
765316986,3.73,15971,1314
1416543791,4.22,14833,375
7144350,4.45,10835,320
399171622,4.2,26503,5261
553418297,3.82,13519,2044
1250022088,4.21,14695,2411
60520620,3.71,13465,1867
1595542884,4.03,17315,609
031624371X,4.31,17352,1119
1401229697,4.31,17679,1725
307266761,3.69,12685,1809
399184511,3.87,19784,2875
385031149,3.97,15864,831
62273264,3.96,27707,2532
439545285,3.89,20101,295
399256121,4.06,23874,2208
425205959,3.9,19577,1031
1442449616,4.42,13648,604
038070952X,4.08,20053,422
7119356,3.84,20793,967
60734574,4.15,25474,1341
679721886,3.72,17781,1113
307111547,4.28,18327,25
872861554,4,13995,530
345453751,3.94,15172,338
1476776881,3.74,17138,2716
1451697244,4.18,12986,1940
9626344245,3.98,15399,1125
515144665,4.14,22863,911
142196584,3.98,14912,179
671792806,4.07,13079,137
741444569,4.04,16552,1755
62026542,4.23,24420,2392
141004924,3.61,15746,500
034541957X,3.97,21117,348
307960382,4.34,17540,31
1563894904,4.34,16531,206
60841826,4.23,23813,2400
816638624,4.11,14554,1305
1455502758,4.12,14248,1665
439672465,3.9,19795,576
684848015,4.19,16322,370
671737821,4.22,21926,672
316175560,3.76,23723,1737
786286806,4.2,20800,748
440421241,3.25,22237,2106
178089015X,4.14,10005,1498
1439159661,4.23,23875,897
1416963987,3.7,17414,3242
399158022,3.75,16396,1640
385344015,4.09,21288,3049
62351427,3.87,17781,3345
073642198X,4.32,16654,80
380815583,4.08,17402,1548
62327186,3.87,22176,4521
356502422,4.2,12776,1771
373775814,4.42,24515,1010
042518160X,3.62,18700,571
1400075718,4.06,20246,984
1860499260,3.86,17935,1455
375761144,4.07,18599,1102
316926051,3.92,17370,907
842335722,4.07,15039,657
385524986,3.77,17109,1147
312990960,3.89,13583,899
440242177,4.14,24710,1120
316058254,4.22,20661,2341
752849522,3.88,18150,728
037576013X,3.82,17723,728
316375144,3.73,14840,1568
373774524,3.89,18437,740
1401360238,3.46,15030,435
310919797,4.67,13614,270
446580287,3.92,18413,1011
1101886692,3.84,19371,4369
1609074602,4.17,17497,3667
140120113X,4.34,20416,609
99435136,3.87,17219,256
755308441,3.82,16675,3061
1594482306,3.67,13798,1544
1250034515,4.09,10257,1378
99460173,3.71,17359,437
307262995,3.61,17216,1565
671743058,4.32,15752,1818
375759018,3.77,17777,659
038548951X,3.97,14434,1261
312427808,3.94,16865,3382
044900063X,3.89,21635,598
1596911050,3.7,13347,923
553584480,3.69,17267,586
1594201927,3.88,15286,1115
804140413,3.69,16304,2636
670012092,3.93,20992,3246
195087453,4.01,13740,511
446564087,3.98,15947,1128
525952365,3.75,13763,1931
1423116186,3.89,18722,1723
1451617526,3.66,15644,2507
739317148,3.97,15838,732
1416914234,4.19,18296,329
812966929,3.92,13726,1285
60987324,3.61,14576,733
613096487,4.49,21917,278
385722435,3.84,19819,4157
765310082,4.33,15942,540
593057775,4.02,16883,1708
979962570X,3.83,10344,1190
62363239,3.82,14101,2933
385348614,3.81,16550,2163
756409608,4.16,10958,1716
553563734,3.99,17084,165
62105620,3.8,12529,2095
60760885,3.95,18913,2862
61931411,4.06,15807,818
140690483X,4.31,8234,1147
316113670,4.23,18310,878
60744545,4.31,21311,532
1590388127,3.61,16776,3640
1595142525,4.08,24309,805
316014508,3.52,16311,1583
439372941,3.71,22167,2032
031021923X,4.18,14955,488
743454162,4.11,15669,1076
545175305,4.13,14512,303
689823827,4.3,20354,454
330339184,3.39,12898,477
62351206,3.93,22362,1858
61784788,4.17,16101,1026
1607062542,4.34,16558,472
307700313,3.61,12644,2319
826412769,4.25,16401,939
1594746370,3.94,14806,1966
1401204589,4.03,16744,588
375870415,3.85,22927,3363
2290032042,3.66,15350,475
186046095X,4.26,11301,953
316123080,3.83,17497,2123
61797057,4.1,25930,1731
159582748X,4.41,14288,302
1416916172,4.03,19780,427
1599903229,3.92,26804,3319
140505393,4.45,20403,745
20306652,3.99,12805,573
140120256X,4.15,24730,791
9580469717,3.8,11788,1032
006074104X,4.02,14640,481
393325350,4.05,12774,537
1439178232,3.79,24334,1311
098870742X,3.98,22039,1781
330247042,4.11,15659,323
1607515423,3.79,15782,1916
345313151,3.94,18817,407
698113578,4.18,20189,334
615417175,4,23568,1786
345418506,3.86,19149,321
64440583,4.24,15912,218
679747192,4.07,14638,898
006083577X,4.37,22724,2029
786854448,3.91,18193,2224
393320928,4.28,14948,638
241141826,3.72,14619,2246
671721720,4.21,17274,525
671729462,3.92,18549,844
61043583,4.11,17742,549
1559360615,4.27,16814,275
385341326,4.02,14811,999
038077352X,4.22,24790,1161
375758739,4.02,16021,936
679601082,4.24,17101,191
671011332,4.33,19921,657
143017861,4.31,14563,1384
752852612,4,15636,1022
1421502410,4.5,15214,110
446583146,3.72,16767,2542
1416530711,4.19,23290,1543
802132219,3.85,12439,847
1572245379,4.27,14688,1600
159448600X,3.86,13578,2753
525421556,3.99,16238,1440
671702513,4.22,21157,494
1455507199,3.42,15075,2184
067443000X,4.01,13045,1363
316159433,4.15,14011,985
067122350X,4.2,19765,440
857532014,4.19,15446,3067
804138818,3.39,10230,2240
375724672,3.8,14347,839
006008216X,3.95,15747,505
1476740488,4.3,27048,2147
451523482,3.78,15798,584
679747044,4.16,14853,329
312360401,4.02,15663,2019
553588451,3.89,25813,1193
375414959,3.79,17013,2439
340752483,4.15,15426,1076
1423165993,4.44,22902,2173
045123054X,4.36,17329,360
439680093,3.9,18247,1201
374292086,3.72,14618,2354
449912426,4.48,14321,420
1423134494,3.98,19903,713
375500723,4.19,15962,407
316070629,3.92,17655,1422
385524382,3.75,14464,894
27436292,4.19,20089,613
1451636016,3.87,13778,1113
192835149,3.97,16717,234
140277447,4.08,16875,1352
670020532,4.15,14637,699
743271327,3.93,19871,1616
380782340,4.06,26468,1397
1250010098,3.76,13556,2045
033041335X,3.83,13731,481
374266514,4.16,11085,1032
762447699,4.04,28346,2647
755328175,3.83,15669,647
425208435,3.72,17573,423
316123404,4.22,15651,853
440240948,4.16,14370,731
1607069458,4.2,24959,2863
425173747,4.05,18358,1080
1594480036,4.01,15140,536
345495934,4.13,23079,685
316250813,3.22,14870,2643
552144312,4.35,15096,40
786818697,4.35,20510,720
080417766X,3.15,11207,2499
60776250,3.92,21676,503
7120699,3.9,17971,1374
525953612,3.41,16366,2851
9953320993,4.57,10558,1141
307460207,3.94,12752,1906
823404706,4.11,19224,507
439995442,3.99,25873,623
857203312,3.96,10303,1675
804137382,3.99,16137,1919
743249291,3.28,17469,1581
141311290,3.66,19018,1150
872201929,3.69,14811,367
749748001,4.24,16470,520
1592243002,3.36,17118,1279
1401340873,3.65,14622,2444
307444058,4.06,19187,351
345528697,3.58,13735,2518
1591828783,4.3,17547,206
60525126,3.83,24045,1042
61997188,4.31,19153,370
061808360X,4.16,16551,164
451210638,3.6,14109,563
805097457,3.3,12598,1875
312374976,4,17862,2416
425256227,4.52,22583,2303
413771008,3.92,15997,411
4103534257,3.86,10317,1332
330418874,3.82,21851,1052
60097477,4.01,18451,425
345413997,4,15298,829
316011274,3.86,17859,1360
1400077915,3.98,13389,1688
1841494186,4.03,15438,761
393310329,4.02,16301,940
1441836314,4.42,17108,1294
60080841,3.71,17382,1435
671890913,4.31,14949,416
60584033,3.66,20983,725
743437349,4.15,19049,428
446195510,3.84,15757,1332
553561189,4.29,18392,272
62117181,3.69,22745,2391
316376116,3.67,14411,1894
448095025,3.94,24872,1097
449205622,4.11,14980,217
62073125,4.17,13939,1309
185549664X,4.56,16249,272
310247527,4.41,14904,571
425241130,3.92,21516,1514
413772195,4.1,19216,176
1416516743,3.84,17472,315
385341598,4.13,15558,276
743233492,3.95,19413,853
1583334386,4.11,15318,1135
345457714,4,15544,686
038533947X,4.19,15359,985
765328542,4.1,17114,1948
449221512,3.9,21756,539
2020418770,3.97,13485,824
1593080212,3.75,18873,192
671203231,4.03,13678,506
375725342,3.81,13100,870
7162499,4.13,15737,1810
316407135,4.22,8634,1490
9645571766,4.05,4225,824
812995201,3.73,15533,2125
60531231,4.03,24085,1092
399157867,3.93,18402,2310
689839057,4.06,19964,872
399154302,3.66,14855,1357
069109750X,4.18,12781,275
1419151126,3.6,12704,1698
307267679,3.75,15852,1941
765312182,3.99,14583,1593
052595421X,3.64,13627,1538
1401228305,3.98,17578,1113
399155279,4.16,16507,720
140447601,3.99,15917,590
440220459,3.92,17128,983
316016659,4.19,16803,405
399155430,3.78,16853,3631
1466266732,4.29,18472,794
7271212,4.11,14098,1168
2264022442,3.75,15044,669
449911594,3.82,17203,1422
671729446,4.01,17289,463
439545307,3.98,18899,302
99461889,3.71,14703,854
743484207,4.25,16964,343
1600100295,4.21,15599,61
755334434,4.27,20057,471
553580272,3.69,16739,397
000710653X,3.95,21896,875
140436111,3.82,17080,1175
307377040,3.4,13314,2355
345460065,3.9,17052,954
446556823,4.36,23366,888
374280967,3.82,16957,4211
805210644,3.73,14500,640
971977550,3.81,15532,467
60827696,4.35,20148,371
1565126297,3.67,19553,3869
446321214,3.51,13862,432
60096152,3.7,23199,584
306816083,4.02,14209,433
446556815,4.35,22815,882
1570625190,3.96,12576,425
374104115,3.58,13765,2026
545140315,3.83,18208,1986
074347418X,4.33,22116,991
7120818,3.6,17820,1331
7119305,3.89,19463,1115
857522817,3.58,11329,2379
62240080,4.56,12490,255
547577532,3.39,11974,1928
1400069262,3.13,15076,2817
1569319022,4.14,14043,93
765341840,4.26,13686,115
192861891,4.11,13941,405
393318486,3.97,13516,426
310266289,4.22,13616,476
142003239,3.62,14230,1146
545425123,4.48,15060,239
087220605X,3.65,14699,229
1442444924,4.08,18596,3851
62294415,4.32,15701,3031
553392921,4.53,12374,1252
684852586,3.88,14700,559
380732238,3.87,11971,649
312375069,4.05,12336,2562
807218987,3.88,18374,488
8433972618,3.78,13049,470
439545269,3.89,19080,372
316036226,4,16461,1187
451209303,4.22,14928,680
006128887X,4.09,20049,346
1571741038,4.18,12301,163
1101875100,3.94,15634,2040
60786469,3.98,15351,1148
446577898,3.76,14706,1421
1599900572,4.22,20916,2040
399173595,3.66,18655,4002
593046358,4.44,14472,720
085707685X,4.38,13618,678
1416979182,3.72,24393,1903
1401203140,3.88,17203,1291
2081354802,3.63,6967,1925
385488181,3.97,14010,499
345479718,4.1,14540,456
9385152149,3.69,12458,1379
316074152,4.01,26921,2423
738210072,3.72,12382,1926
61053716,4.16,15600,702
60891548,4.23,14564,1174
60724277,3.7,12756,276
345441702,3.94,13800,483
425256766,4.35,18123,2370
752876813,3.89,16931,418
307140210,4.25,16375,53
312370156,3.87,17687,2341
749311614,4.17,15610,343
2253140872,4.02,13580,761
1442422017,3.8,25322,2419
515132187,3.94,20328,650
843956534,4.2,21606,701
62071076,4.12,19108,1720
62068520,3.95,21565,1944
60638508,3.99,14383,437
684822761,3.8,14912,730
60974990,4.23,13743,635
014132502X,4.08,12531,2029
312997116,4.05,14415,631
684855631,4.06,16751,625
316252905,3.85,8392,1669
60531827,4.16,18717,1694
440167361,3.99,15719,465
006202468X,3.63,18770,2798
99468387,3.57,14418,1343
553561405,4.06,17270,138
1416535071,3.84,14287,1845
61930059,4.25,14765,2210
1400066336,3.82,14124,2254
345496205,4.16,16281,289
99416425,4.19,13082,810
451462807,3.89,23233,1528
60564652,3.96,16406,1224
1846059739,3.83,14358,1195
143036424,4.14,14491,2456
142301515,4.19,19546,913
60776390,4.05,16585,727
374529604,4.44,14596,239
452283205,3.55,18465,1260
552772291,3.24,15689,961
1606841750,3.94,19532,2778
486444074,3.56,17003,2047
743484363,3.91,16963,466
894802046,4.06,15267,114
446354678,3.68,14196,353
140089225,4.06,15110,1391
60728272,4.15,15673,1255
356502023,4.35,14292,825
316246573,4.08,12573,2135
1416927883,4.06,17412,142
3867197571,4.18,14391,398
380776847,4.08,23857,1081
425067947,3.8,18834,1312
871404028,3.68,9054,1600
1421270536,3.91,10332,611
037541486X,4.38,12737,1689
441094996,3.7,17892,561
425099334,3.87,17224,215
843391426X,3.78,12923,543
752885170,3.72,16086,1034
345915623,3.61,14878,587
751525677,3.83,17198,537
446602213,3.62,12679,369
425210731,4.31,19613,546
156949601,4.14,15965,1420
385516401,4.06,12426,1998
452297036,3.8,17379,2581
307593916,3.76,12130,3265
345388666,3.95,19083,89
785117210,3.97,14960,429
525421351,4.24,17579,725
60827882,4.23,16056,876
394800028,3.83,22229,432
702229784,3.72,15139,687
375422730,4.06,18329,1076
451527542,4.09,15038,840
399154221,4.25,14335,689
743468422,4.13,16756,1241
752866052,4.18,16011,339
1589190637,4.23,17083,718
1455574880,4.1,24776,1559
553804332,4.12,16057,1055
307105474,4.11,17186,117
006074457X,4.31,19824,429
307118398,4.19,16315,157
034546639X,4.03,15816,708
312981260,4.04,14961,492
786837888,4.16,18570,858
767915747,3.51,13627,1088
345515633,4.1,16036,1586
034549749X,3.6,16078,2438
184391400X,4.07,12180,452
1476702993,3.88,11546,1929
7466064,4.32,11636,721
141658661X,4.26,13240,646
340796146,4.06,15877,689
312997191,3.93,14369,623
836213122,4.74,16766,149
1569319960,4.12,14295,209
1416596585,3.83,18464,806
571225403,3.45,13886,1616
393068579,4.03,17589,2540
1594488134,3.77,13280,330
590554107,4.06,22695,324
345419359,4.15,18265,272
345481305,3.9,18778,1068
1416503811,4.02,19000,636
590480871,4.16,15654,526
590554115,4.14,23152,358
380710811,4.08,15362,732
067102731X,4.01,14390,1113
014101587X,4.14,13166,773
345479122,4.15,16399,197
312547730,3.9,13076,1719
786929804,4.08,14329,218
812996089,3.89,12391,2195
080213422X,3.94,14284,1113
752876872,3.89,16073,737
465028020,4.12,13282,920
1594567395,4.08,17728,640
345496574,4.25,13440,471
1416989404,4.19,18443,966
1416953558,3.7,20858,899
452269652,3.78,14853,863
1405204273,3.81,13325,547
316735167,3.71,16643,209
810114844,4.42,13688,267
1558744630,3.91,14722,716
316231053,3.12,14775,2403
399218858,4.07,17016,267
763631620,4,19214,1366
441010652,3.77,19206,1174
740718584,4.15,14795,242
6178715,3.65,12874,359
811826848,4.38,12474,188
61707803,4.02,12521,1641
316911488,3.53,18052,690
1442402849,4.36,13626,33
688040748,4.2,19919,844
349103232,4.07,14365,585
385338104,3.95,13064,1420
880386525,4.21,13553,426
1421505754,4.15,16223,160
61119725,4.18,16074,420
1590521676,3.78,13868,453
1401205003,4.3,18893,585
374299102,3.97,13851,2608
718031822,4.1,16200,1487
1476751803,4.16,25337,2830
521293731,3.69,15385,810
1405088834,4.24,13478,404
1607069466,3.99,22017,2421
842361936,4.18,13412,187
375990690,3.65,18998,2318
399156399,3.67,16388,1250
374384738,4.29,23125,4447
345382846,4.3,16205,1146
1400045371,4.15,12568,612
60521228,3.54,18090,1132
1781106282,4.22,16285,1743
448445867,4.19,16743,360
1593080786,4.01,16568,37
345477367,4.25,13197,803
758272812,3.96,21281,2281
61976792,3.86,19275,1499
684813785,4.32,12201,667
1409113965,3.78,15606,2201
842319476,4.26,14441,393
1559360739,4.26,16498,147
033034837X,3.64,14499,767
765340771,3.57,14868,424
385491743,3.99,13241,273
385152132,4.23,14157,70
385542070,3.71,10904,3088
1421501694,4.42,20177,807
1569714983,4.36,16116,498
074326603X,4.05,13959,1267
394743253,3.7,12606,960
439703700,3.86,19133,446
272346783X,3.92,8504,1944
385539282,3.71,9694,2944
140227663X,4.08,12421,2261
1427803196,4.23,15373,148
316353299,4,15693,883
345485599,3.66,18053,1105
517206064,4.16,16218,283
1593081316,3.96,20812,523
884944441,4.37,13795,563
345516109,3.9,19328,3569
373775490,4.32,23247,946
307594173,3.7,12228,2330
1593079788,3.97,17384,862
1937053571,4.49,24150,2701
1590597141,3.94,15049,212
307406105,3.85,14346,1435
374351384,3.95,19947,3166
014006690X,4.13,14777,489
785190228,4.14,17048,1725
800758188,4.15,13767,381
1442440759,3.87,18772,2722
1416571760,3.9,14001,1886
345390407,3.97,18718,95
307599469,3.02,14243,2405
142002429,3.84,13011,1229
425226743,3.99,23783,1410
439700930,3.71,19358,860
62284835,3.77,24092,2872
